SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1564332364,1827.1,20190728 11:46:03,11:46:03,8,1564332356,0.000558773,4.024236102,394.9593226,220.2548338,21.77930339,39.05448415,0.038745127,2.241923441,0.038376944,0.024018378,24.78182942,31.29097807,31.28524194,4.585272236,69.81865052,3.202228475,4.58649437,1.383043761,-24.64187054,0.566123449,0.056866208,0.762948534,-0.040966666,0.045988672,3.4407914,0,0,1,0,51502.246,149.9884194,126.4399946,0.842998381,0.195996761,0: Broadleaf,1564332356,394.9593226,400.0529355,32.38424516,31.73547097,500.0295806,98.7799,0.102394742,31.28992581,31.28524194,999.9,0,0,10001.3371,0,31.11367742,149.9884194,0.900067065,0.099932716,0,2.470374194,0,2106.893548,1209.569677,39.135,43.437,41.409,42.683,40.22154839,134.9996774,14.99096774,0,1564332403,2.485512,1.04227693,-72.31769222,2106.4756,15,1564331850,11:37:30,3,0.148,0.448,400,30,0.48,0.16,394.9437561,0.262954704,0.039804878,1,32.32990976,0.997344251,0.101025867,1,31.28040732,0.100434146,0.010637678,1,3,3,3-Mar,100,100,0.148,0.448,2,515.971,528.454,30.0007,32.2491,30.0008,32.0179,32.0217,21.1701,19.0077,100,30,400,31.5519,101.224,112.383
18,1564332473,1936.1,20190728 11:47:52,11:47:52,39,1564332465,0.001144787,5.297642326,393.2039677,281.9810872,27.88333454,38.88146501,0.083210947,2.24149906,0.08153217,0.051105617,24.78553424,31.10230064,31.19145806,4.560861411,70.33879986,3.227117867,4.587962651,1.333743544,-50.48511355,12.57904926,1.263235795,-11.85729425,-0.040955279,0.045975889,3.440033783,0,0,1,0,51487.57545,150.0120323,126.4597958,0.842997684,0.195995368,0: Broadleaf,1564332465,393.2039677,400.100871,32.6354871,31.30665806,500.031129,98.78045806,0.103246581,31.29555161,31.19145806,999.9,0,0,9998.500645,0,24.87820323,150.0120323,0.900099484,0.099900129,0,2.446335484,0,1960.043548,1209.77129,39.25,43.512,41.558,42.79,40.34248387,135.0258065,14.99,0,1564332513,2.418968,0.120253853,-93.51153857,1958.6912,15,1564331850,11:37:30,3,0.148,0.448,400,30,0.48,0.16,393.257,-0.869979094,0.098332438,1,32.61735366,0.226632753,0.038826287,1,31.18946098,0.023847387,0.004625796,1,3,3,3-Mar,100,100,0.148,0.448,2,516.691,526.508,30.0005,32.4452,30.0006,32.2175,32.2183,21.1472,21.9407,100,30,400,30.9679,101.192,112.349
19,1564332771,2234.1,20190728 11:52:50,11:52:50,6,1564332763,0.001259139,5.034118254,393.2829677,282.246159,27.91090783,38.89117466,0.080001751,2.241863198,0.078448912,0.049167576,24.78545039,30.96589288,31.80335806,4.722193112,70.10817619,3.198555253,4.562314165,1.523637859,-55.52802497,-73.28021599,-7.376528735,-111.3993193,-0.04096505,0.045986857,3.44068385,0,0,1,0,51516.13454,150.0102903,126.4584357,0.842998407,0.195996813,0: Broadleaf,1564332763,393.2829677,399.9179677,32.34505806,30.88300323,500.0135161,98.78525484,0.103275419,31.19705161,31.80335806,999.9,0,0,10000.40032,0,13.66674516,150.0102903,0.900041129,0.099958768,0,2.424774194,0,1665.33129,1209.735484,39.36280645,43.5,41.625,42.75,40.381,135.0158065,14.99290323,0,1564332811,2.428092,0.588984608,-123.2361541,1663.2732,15,1564332636,11:50:36,5,0.239,0.528,399,33,0.09,0.05,393.3400976,-0.97697561,0.101506411,1,32.38117317,-0.68237561,0.068355406,1,31.80764878,-0.08484669,0.0086734,1,3,3,3-Mar,100,100,0.239,0.528,2,517.376,524.536,29.9997,32.6678,30,32.5038,32.5059,21.1494,24.3714,100,30,400,30.783,101.161,112.314
20,1564332857,2320.5,20190728 11:54:17,11:54:17,19,1564332849,0.001756632,4.701238435,393.6000323,322.294846,31.87007737,38.92107998,0.122706807,2.241767157,0.119093854,0.074749407,24.78350758,30.70306795,31.34909032,4.60195624,70.55260846,3.20095298,4.536973261,1.40100326,-77.46747405,-30.19426477,-3.031282417,-85.90951365,-0.040962473,0.045983964,3.440512392,0,0,1,0,51529.50099,149.9917419,126.4433955,0.843002381,0.196004761,0: Broadleaf,1564332849,393.6000323,400.0709032,32.37050968,30.33088387,500.0237742,98.78099032,0.103859258,31.09925806,31.34909032,999.9,0,0,10000.2029,0,11.87308065,149.9917419,0.899931645,0.100068458,0,2.429532258,0,1612.255161,1209.548065,39.312,43.437,41.625,42.687,40.375,134.9825806,15.01129032,0,1564332897,2.414656,-0.287384625,-77.13461537,1611.3704,15,1564332636,11:50:36,5,0.239,0.528,399,33,0.09,0.05,393.6526341,-0.987572024,0.099598647,1,32.3885122,-0.421487034,0.044011585,1,31.35031951,-0.032087231,0.003871107,1,3,3,3-Mar,100,100,0.239,0.528,2,516.43,522.966,29.9995,32.6504,29.9999,32.5096,32.5099,21.1387,27.0194,99.629,30,400,30.0401,101.162,112.317
21,1564332946,2409.5,20190728 11:55:46,11:55:46,4,1564332938,0.001156625,4.974526758,393.5360323,285.0922517,28.19056111,38.91372529,0.080537036,2.241624246,0.078963404,0.049490951,24.79456879,30.84620839,31.19889032,4.562791801,70.1164382,3.171045059,4.522541561,1.391746743,-51.00714458,-18.79692249,-1.885275914,-46.8947742,-0.040958638,0.04597966,3.440257263,0,0,1,0,51534.30348,150.0596129,126.5005295,0.843001838,0.196003676,0: Broadleaf,1564332938,393.5360323,400.0513871,32.06890323,30.72552258,500.0219032,98.77887742,0.103364871,31.04335161,31.19889032,999.9,0,0,9999.480645,0,11.21496129,150.0596129,0.899938484,0.10006159,0,2.387335484,0,1607.630968,1210.097742,39.25,43.375,41.562,42.61687097,40.312,135.0445161,15.01516129,0,1564332986,2.432576,0.367653833,-118.7230767,1606.3672,15,1564332636,11:50:36,5,0.239,0.528,399,33,0.09,0.05,393.5821707,-0.825470383,0.091762924,1,32.01652195,0.96465993,0.097802996,1,31.19489512,0.047080139,0.007557647,1,3,3,3-Mar,100,100,0.239,0.528,2,517.696,523.302,29.9996,32.5983,29.9998,32.482,32.4839,21.1531,25.4719,99.2583,30,400,30.4835,101.168,112.329
22,1564333034,2497.5,20190728 11:57:14,11:57:14,42,1564333026,0.000670294,3.751344856,395.2060968,251.3485646,24.8537746,39.07865265,0.044549868,2.241612422,0.04406378,0.027583093,24.7807679,30.95119261,31.32354839,4.595275631,69.87481949,3.150006533,4.508071085,1.445269098,-29.55997191,-40.65504522,-4.078980385,-49.51322962,-0.040958321,0.045979303,3.440236154,0,0,1,0,51543.44401,149.9826452,126.4350699,0.842998,0.195996,0: Broadleaf,1564333026,395.2060968,400.0253548,31.8563129,31.07762258,500.025,98.7785871,0.103117839,30.98713871,31.32354839,999.9,0,0,9999.432581,0,10.95383226,149.9826452,0.900072806,0.09992699,0,2.424741935,0,1237.474516,1209.524194,39.187,43.302,41.5,42.524,40.25,134.9954839,14.9883871,0,1564333074,2.410228,-0.398630775,-55.70384616,1236.8232,15,1564332636,11:50:36,5,0.239,0.528,399,33,0.09,0.05,395.2107805,-0.047749129,0.014125763,1,31.80572439,0.925237631,0.093647025,1,31.32214634,-0.000804878,0.005732113,1,3,3,3-Mar,100,100,0.239,0.528,2,517.605,524.135,29.9996,32.5288,29.9998,32.4314,32.4351,21.1672,24.3371,98.8877,30,400,30.8961,101.179,112.342
23,1564333109,2572.5,20190728 11:58:29,11:58:29,21,1564333101,0.001494135,3.405941721,395.2643226,336.0741249,33.2308828,39.08358724,0.109310526,2.241494539,0.106433087,0.066772897,24.78466596,30.6699339,30.97613226,4.505242501,70.37320683,3.171025495,4.506012498,1.334217005,-65.89136263,0.362140543,0.036272338,-40.70828379,-0.040955158,0.045975753,3.440025712,0,0,1,0,51540.941,150.0013871,126.4512951,0.843000839,0.196001677,0: Broadleaf,1564333101,395.2643226,400.06,32.06955484,30.33414516,500.0152903,98.77655161,0.103071484,30.97912903,30.97613226,999.9,0,0,9998.866452,0,10.94700323,150.0013871,0.899950871,0.100049297,0,2.447667742,0,1595.617419,1209.633871,39.127,43.23577419,41.437,42.43903226,40.187,134.9929032,15.00387097,0,1564333149,2.447456,0.420930775,48.25615387,1596.0748,15,1564332636,11:50:36,5,0.239,0.528,399,33,0.09,0.05,395.3158537,-0.968278746,0.098070547,1,32.09380732,-0.503090592,0.049825958,1,30.97999268,-0.053966551,0.008042703,1,3,3,3-Mar,100,100,0.239,0.528,2,518.165,522.474,29.9999,32.4597,29.9997,32.3742,32.378,21.1452,27.2037,98.5165,30,400,30.0703,101.189,112.354
24,1564333231,2694.5,20190728 12:00:31,12:00:31,41,1564333223,0.000793963,4.296060462,394.5380645,252.2868683,24.94596579,39.01167399,0.051771002,2.242026528,0.051115931,0.032005622,24.7829251,30.86293401,31.41276774,4.6186482,69.90925528,3.143074923,4.495935353,1.475573277,-35.01377021,-57.15965242,-5.735040788,-73.12553831,-0.040969433,0.045991777,3.440975442,0,0,1,0,51564.84967,149.9912258,126.4426963,0.843000619,0.196001239,0: Broadleaf,1564333223,394.5380645,400.0690645,31.78696452,30.86452258,500.0154516,98.77749032,0.101876452,30.93987419,31.41276774,999.9,0,0,10002.25645,0,7.790367419,149.9912258,0.899965323,0.100034897,0,2.507645161,0,1565.81129,1209.555161,39.062,43.125,41.375,42.375,40.12093548,134.9864516,15.00193548,0,1564333271,2.494056,-0.06963846,-117.3799998,1564.304,15,1564332636,11:50:36,5,0.239,0.528,399,33,0.09,0.05,394.5745366,-0.598473868,0.063084959,1,31.78934146,-0.075073171,0.010967045,1,31.41205366,0.020544251,0.004488093,1,3,3,3-Mar,100,100,0.239,0.528,2,517.53,523.575,29.9995,32.3433,29.9996,32.273,32.2792,21.1655,24.9037,97.7696,30,400,30.7961,101.204,112.378
25,1564333445,2908.5,20190728 12:04:05,12:04:05,38,1564333437,0.000386173,2.659456935,396.6160968,221.614504,21.91244111,39.21596604,0.025543836,2.24206828,0.025383256,0.015878878,24.78171661,30.91082373,31.27773871,4.583315057,70.14004749,3.137772877,4.473582481,1.44554218,-17.03023597,-51.39734822,-5.151137743,-48.79700533,-0.040970553,0.045993035,3.441049985,0,0,1,0,51580.99322,149.9875161,126.4392526,0.84299851,0.195997019,0: Broadleaf,1564333437,396.6160968,399.991129,31.7343,31.2856129,500.0164516,98.77596129,0.100424097,30.85252581,31.27773871,999.9,0,0,10002.68484,0,1.980994516,149.9875161,0.900066645,0.099933181,0,2.406154839,0,1619.44129,1209.560645,38.812,42.8506129,41.125,42.06403226,39.875,134.9990323,14.9916129,0,1564333485,2.425092,0.288476921,-158.1461539,1617.1592,15,1564333324,12:02:03,6,0.23,0.461,400,31,0.07,0.01,396.669878,-0.998383275,0.100751855,1,31.7642561,-0.57610662,0.057235342,1,31.2806878,-0.056552613,0.006314451,1,3,3,3-Mar,100,100,0.23,0.461,2,516.714,524.75,29.9993,32.0585,29.9995,32.0109,32.0182,21.1889,23.7671,98.512,30,400,31.2104,101.24,112.422
26,1564333568,3031.5,20190728 12:06:08,12:06:08,2,1564333560,0.001104984,4.089963583,394.5521613,300.4365958,29.70489947,39.01033512,0.077304648,2.241831768,0.075853704,0.047536658,24.7850255,30.48317606,30.89652258,4.484829337,70.04343917,3.099767427,4.425492899,1.38506191,-48.72981286,-28.18649262,-2.817256984,-54.94853697,-0.040964206,0.04598591,3.440627739,0,0,1,0,51605.3751,150.0016452,126.4516811,0.843001961,0.196003923,0: Broadleaf,1564333560,394.5521613,399.9831613,31.35117742,30.06679677,500.0115161,98.77172258,0.100718,30.66330968,30.89652258,999.9,0,0,10001.56452,0,2.235182903,150.0016452,0.899934,0.100066,0,2.405567742,0,1531.123871,1209.628065,38.625,42.627,40.937,41.86890323,39.687,134.9919355,15.01,0,1564333608,2.426248,0.322230762,-56.14384615,1530.3188,15,1564333324,12:02:03,6,0.23,0.461,400,31,0.07,0.01,394.5996098,-0.98184669,0.097636178,1,31.36839268,-0.34175331,0.033769111,1,30.8979,-0.029276655,0.005981272,1,3,3,3-Mar,100,100,0.23,0.461,2,517.345,523.281,29.9992,31.8524,29.9994,31.8194,31.8254,21.1844,27.3364,97.7691,30,400,30.0283,101.268,112.457
27,1564333686,3149.5,20190728 12:08:06,12:08:06,5,1564333678,0.001361789,3.004671138,395.7301613,337.2097375,33.34201688,39.12829391,0.097779463,2.24158911,0.095470268,0.059871848,24.78455654,30.2942891,30.67940645,4.429566319,69.84451534,3.072701299,4.399345151,1.35686502,-60.0548954,-14.46947002,-1.444099097,-51.18390798,-0.040957695,0.045978601,3.440194537,0,0,1,0,51615.212,150.0036129,126.4529179,0.842999148,0.195998297,0: Broadleaf,1564333678,395.7301613,399.9823548,31.07624839,29.49291935,500.0109355,98.77586774,0.100330581,30.55967419,30.67940645,999.9,0,0,9999.555161,0,12.05007742,150.0036129,0.900017871,0.099982013,0,2.368109677,0,1829.379032,1209.674839,38.437,42.437,40.75,41.671,39.5,135.0048387,14.99580645,0,1564333726,2.362548,-0.558861534,254.6453842,1833.632,15,1564333324,12:02:03,6,0.23,0.461,400,31,0.07,0.01,395.7862195,-0.962926829,0.101345704,1,31.08680732,-0.202772822,0.020190089,1,30.67846098,0.012662718,0.002683907,1,3,3,3-Mar,100,100,0.23,0.461,2,514.976,522.948,29.9994,31.6386,29.9995,31.6184,31.6255,21.1839,28.4528,96.273,30,400,29.4646,101.299,112.494
28,1564333816,3279.5,20190728 12:10:16,12:10:16,16,1564333808,0.000798378,3.657096906,395.2451935,281.4333468,27.82887585,39.08289315,0.055863813,2.241863934,0.055101842,0.034506245,24.78489002,30.36996746,30.68147097,4.430088998,69.80722565,3.051566504,4.371419256,1.378522494,-35.20846433,-28.17013212,-2.809607891,-41.40331432,-0.04096507,0.045986879,3.440685164,0,0,1,0,51643.18957,150.0075161,126.4560429,0.842998045,0.195996091,0: Broadleaf,1564333808,395.2451935,400.0122581,30.86048387,29.93201935,500.0123548,98.78210968,0.100542871,30.44839677,30.68147097,999.9,0,0,10000.72355,0,22.62123871,150.0075161,0.900060871,0.099938832,0,2.448525806,0,1796.913871,1209.720968,38.25,42.22764516,40.554,41.437,39.308,135.0164516,14.99096774,0,1564333856,2.439328,-0.351407688,-77.85076892,1795.634,15,1564333324,12:02:03,6,0.23,0.461,400,31,0.07,0.01,395.2979024,-0.921491289,0.095050899,1,30.84321707,0.321002091,0.032380813,1,30.67649024,0.076636934,0.009072682,1,3,3,3-Mar,100,100,0.23,0.461,2,516.315,523.819,29.9997,31.4,29.9994,31.3896,31.3976,21.2042,26.0844,94.778,30,400,29.8417,101.326,112.534
30,1564334081,3544.5,20190728 12:14:41,12:14:41,36,1564334073,0.000465081,4.287518308,394.6904194,185.6877803,18.36244549,39.03046984,0.034100737,2.241605514,0.033815142,0.021159924,24.78445686,30.4272307,30.48024194,4.379395216,70.45621852,3.070545392,4.358089969,1.308849824,-20.51009233,-10.29364313,-1.025485562,-7.044764165,-0.040958136,0.045979095,3.440223823,0,0,1,0,51644.01975,150.0017419,126.451452,0.84299989,0.195999781,0: Broadleaf,1564334073,394.6904194,400.0556452,31.05048065,30.50971935,500.0067097,98.78856452,0.100255494,30.39506452,30.48024194,999.9,0,0,9998.377419,0,29.93603548,150.0017419,0.900026355,0.099974006,0,2.406625806,0,1678.366129,1209.662581,37.937,41.881,40.23374194,41.125,39.006,135.0054839,15,0,1564334121,2.421076,0.541292311,-46.12538461,1677.622,15,1564333324,12:02:03,6,0.23,0.461,400,31,0.07,0.01,394.7374146,-0.921156794,0.093903681,1,31.04879268,-0.030328223,0.016169866,1,30.48137805,-0.038473171,0.006161902,1,3,3,3-Mar,100,100,0.23,0.461,2,515.927,525.749,29.9998,30.9622,29.9996,30.951,30.9597,21.2271,24.2894,94.0338,30,400,30.3331,101.393,112.605
31,1564334175,3638.5,20190728 12:16:15,12:16:15,18,1564334167,0.000875777,4.176822742,394.6372258,286.1397412,28.29568244,39.02474215,0.066927181,2.24222968,0.06583687,0.041244524,24.78154309,30.21059507,30.23846452,4.319155504,70.37127282,3.052761153,4.338078638,1.266394351,-38.62176632,9.2190901,0.916718237,-3.704414889,-0.040974885,0.045997898,3.441338143,0,0,1,0,51677.93597,149.9871935,126.4389167,0.842998084,0.195996167,0: Broadleaf,1564334167,394.6372258,400.0639677,30.87100968,29.85255484,500.0168065,98.78749677,0.100138758,30.31472903,30.23846452,999.9,0,0,10002.57419,0,28.5663129,149.9871935,0.900053677,0.099946203,0,2.437093548,0,1661.269355,1209.554839,37.81606452,41.778,40.10874194,41,38.885,134.9970968,14.98903226,0,1564334215,2.424768,-0.201984614,-53.80230764,1660.5884,15,1564333324,12:02:03,6,0.23,0.461,400,31,0.07,0.01,394.6916585,-0.986487805,0.101057484,1,30.89540976,-0.521807666,0.052012118,1,30.23765366,0.036857143,0.005565403,1,3,3,3-Mar,100,100,0.23,0.461,2,515.086,524.919,29.9999,30.8411,29.9996,30.8217,30.8305,21.2237,25.4645,93.6581,30,400,29.7321,101.409,112.62
